year;_STATE;_COUNTY
1998;Mississippi;Chickasaw
1998;Mississippi;Chickasaw
1998;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1995;Mississippi;Chickasaw
1983;Georgia;Clarke
1983;Georgia;Clarke
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1994;Georgia;DeKalb
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1995;Georgia;Walton
1993;South Carolina;Aiken
1993;South Carolina;Aiken
1972;Alabama;Jefferson
1972;Alabama;Jefferson
1983;North Carolina;Brunswick
1983;North Carolina;Brunswick
1972;Georgia;Columbia
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
1998;Mississippi;Choctaw
2014;Georgia;Coweta
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1987;South Carolina;Barnwell
1971;Georgia;Jefferson
2016;Alabama;Bibb
2015;Alabama;Bibb
2017;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2017;Alabama;Bibb
2017;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2017;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2017;Alabama;Bibb
2017;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2017;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2016;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2014;Alabama;Bibb
2017;Alabama;Greene
2017;Alabama;Greene
2017;Alabama;Greene
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
1995;Alabama;Tallapoosa
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2017;Alabama;Hale
2017;Alabama;Hale
2014;Alabama;Hale
2016;Alabama;Hale
2017;Alabama;Hale
2014;Alabama;Hale
2017;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
2014;Alabama;Hale
1984;Georgia;Twiggs
2017;Alabama;Choctaw
2017;Alabama;Choctaw
2017;Alabama;Choctaw
1998;Mississippi;Clarke
1998;Mississippi;Clarke
1998;Mississippi;Clarke
1966;Mississippi;Jasper
1966;Mississippi;Jasper
1998;Mississippi;Jones
1998;Mississippi;Perry
2015;Pennsylvania;Cumberland
1971;Pennsylvania;Lancaster
1983;Pennsylvania;Franklin
1983;Pennsylvania;Franklin
1983;Pennsylvania;Franklin
1983;Pennsylvania;Franklin
1983;Pennsylvania;Franklin
2017;Pennsylvania;York
2018;Pennsylvania;Philadelphia
1981;New Jersey;Monmouth
2014;Pennsylvania;Adams
2018;Pennsylvania;Chester
1965;Pennsylvania;Chester
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1994;Maryland;Washington
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1970;Maryland;Frederick
1971;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
1969;Maryland;Frederick
2018;New Jersey;Burlington
2009;New Jersey;Burlington
1985;New Jersey;Burlington
1982;New Jersey;Burlington
1972;New Jersey;Burlington
2015;New Jersey;Ocean
2018;Maryland;Harford
1973;New Jersey;Salem
1973;New Jersey;Salem
1973;New Jersey;Salem
1973;New Jersey;Salem
1973;New Jersey;Salem
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1971;Maryland;Cecil
1965;Maryland;Montgomery
1987;Maryland;Montgomery
1987;Maryland;Montgomery
1972;Delaware;New Castle
1972;Delaware;New Castle
1972;Delaware;New Castle
1972;Delaware;New Castle
1972;Delaware;New Castle
1987;Virginia;Loudoun
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2017;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2015;Virginia;Clarke
2016;Virginia;Clarke
